v17_reach_id,v16_reach_id,reach_id
81190900665,81190900055,81190900055
81190900655,81190900065,81190900065
81190900645,81190900075,81190900075
81190900635,81190900085,81190900085
81190900625,81190900095,81190900095
81190900615,81190900105,81190900105
81190900685,81190900115,81190900115
81190900695,81190900125,81190900125
81190900125,81190900135,81190900135
81190900425,81190900145,81190900145
81190900455,81190900165,81190900165
81190900445,81190900175,81190900175
81190900435,81190900185,81190900185
81190900165,81190900195,81190900195
81190900305,81190900205,81190900205
81190900295,81190900215,81190900215
81190900285,81190900225,81190900225
81190900275,81190900235,81190900235
81190900085,81190900255,81190900255
81190900885,81190900275,81190900275
81190900895,81190900285,81190900285
81190900905,81190900295,81190900295
81190900915,81190900305,81190900305
81190900265,81190900315,81190900315
81190900355,81190900325,81190900325
81190900075,81190900335,81190900335
81190900255,81190900345,81190900345
81190900325,81190900355,81190900355
81190900575,81190900375,81190900375
81190900135,81190900395,81190900395
81190900145,81190900405,81190900405
81190900345,81190900415,81190900415
81190900335,81190900425,81190900425
81190900035,81190900435,81190900435
81190900045,81190900445,81190900445
81190900055,81190900455,81190900455
81190900195,81190900465,81190900465
81190900595,81190900475,81190900475
81190900585,81190900485,81190900485
81190900605,81190900495,81190900495
81190900115,81190900505,81190900505
81190900105,81190900515,81190900515
81190900095,81190900525,81190900525
81190900225,81190900545,81190900545
81190900235,81190900555,81190900555
81190900865,81190900565,81190900565
81190900065,81190900575,81190900575
81190900395,81190900585,81190900585
81190900375,81190900595,81190900595
81190900475,81190900615,81190900615
81190900485,81190900625,81190900625
81190900495,81190900635,81190900635
81190900505,81190900645,81190900645
81190900755,81190900655,81190900655
81190900515,81190900665,81190900665
81190900525,81190900675,81190900675
81190900535,81190900685,81190900685
81190900545,81190900695,81190900695
81190900765,81190900705,81190900705
81190900775,81190900715,81190900715
81190900705,81190900725,81190900725
81190900715,81190900735,81190900735
81190900725,81190900745,81190900745
81190900735,81190900755,81190900755
81190900825,81190900765,81190900765
81190900835,81190900775,81190900775
81190900845,81190900785,81190900785
81190900785,81190900795,81190900795
81190900795,81190900805,81190900805
81190900805,81190900815,81190900815
81190900175,81190900825,81190900825
81190800215,81190800835,81190800835
81190900365,81190900845,81190900845
81190900676,81190900856,81190900856
81190900416,81190900866,81190900866
81190900246,81190900876,81190900876
81190900316,81190900886,81190900886
81190900206,81190900896,81190900896
81190900406,81190900916,81190900916
81190900386,81190900926,81190900926
81190900746,81190900946,81190900946
81190900856,81190900956,81190900956
81190900816,81190900966,81190900966
81190900186,81190900976,81190900976
81190800226,81190800986,81190800986
81210100455,81210100015,81210100015
81210100081,81210100041,81210100041
81210100091,81210100051,81210100051
81210100101,81210100061,81210100061
81210100295,81210100075,81210100075
81210100305,81210100085,81210100085
81210100395,81210100095,81210100095
81210100385,81210100115,81210100115
81210100375,81210100125,81210100125
81210100275,81210100135,81210100135
81210100415,81210100145,81210100145
81210100125,81210100155,81210100155
81210100155,81210100165,81210100165
81210100135,81210100175,81210100175
81210100225,81210100185,81210100185
81210100145,81210100195,81210100195
81210100045,81210100205,81210100205
81210100055,81210100215,81210100215
81210100065,81210100225,81210100225
81210100075,81210100235,81210100235
81210100425,81210100245,81210100245
81210100405,81210100265,81210100265
81210100265,81210100275,81210100275
81210100315,81210100285,81210100285
81210100325,81210100295,81210100295
81210100335,81210100305,81210100305
81210100445,81210100325,81210100325
81210100435,81210100335,81210100335
81210100015,81210100345,81210100345
81210100165,81210100355,81210100355
81210100175,81210100365,81210100365
81210100185,81210100375,81210100375
81210100365,81210100385,81210100385
81210100355,81210100395,81210100395
81210100345,81210100405,81210100405
81210100035,81210100415,81210100415
81210100025,81210100425,81210100425
81210100205,81210100435,81210100435
81210100236,81210100446,81210100446
81210100196,81210100456,81210100456
81210100216,81210100466,81210100466
81210200021,81210200011,81210200011
81210200031,81210200021,81210200021
81210200041,81210200031,81210200031
81210200051,81210200041,81210200041
81210200061,81210200051,81210200051
81210200071,81210200061,81210200061
81210200081,81210200071,81210200071
81210200091,81210200081,81210200081
81210200011,81210200091,81210200091
81210200111,81210200101,81210200101
81210200121,81210200111,81210200111
81210200131,81210200121,81210200121
81210200141,81210200131,81210200131
81210200106,81210200146,81210200146
81210200156,81210200156,81210200156
81210300011,81210300011,81210300011
81210300021,81210300021,81210300021
81210300031,81210300031,81210300031
81210300041,81210300041,81210300041
81210300051,81210300051,81210300051
81210300091,81210300071,81210300071
81210500421,81210500081,81210500081
81210300081,81210300091,81210300091
81210500341,81210500721,81210500721
81210300101,81210300111,81210300111
81210400021,81210400021,81210400021
81210400031,81210400031,81210400031
81210400041,81210400041,81210400041
81210400121,81210400051,81210400051
81210300071,81210300061,81210300061
81210400011,81210400071,81210400071
81210400051,81210400081,81210400081
81210400061,81210400091,81210400091
81210400071,81210400101,81210400101
81210400081,81210400111,81210400111
81210400091,81210400121,81210400121
81210400111,81210400131,81210400131
81210500541,81210500011,81210500011
81210500551,81210500021,81210500021
81210500351,81210500041,81210500041
81210500361,81210500051,81210500051
81210500561,81210500061,81210500061
81210500051,81210500071,81210500071
81210500061,81210500091,81210500091
81210500071,81210500101,81210500101
81210500081,81210500111,81210500111
81210500571,81210500121,81210500121
81210500281,81210500181,81210500181
81210500291,81210500191,81210500191
81210500611,81210500201,81210500201
81210500621,81210500211,81210500211
81210500171,81210500221,81210500221
81210500161,81210500231,81210500231
81210500221,81210500241,81210500241
81210500231,81210500251,81210500251
81210500181,81210500271,81210500271
81210500191,81210500281,81210500281
81210500201,81210500291,81210500291
81210500091,81210500301,81210500301
81210500101,81210500311,81210500311
81210500111,81210500321,81210500321
81210500121,81210500331,81210500331
81210500131,81210500341,81210500341
81210500601,81210500351,81210500351
81210500581,81210500361,81210500361
81210500211,81210500371,81210500371
81210600011,81210601221,81210601221
81210500301,81210500391,81210500391
81210500311,81210500401,81210500401
81210500321,81210500411,81210500411
81210500141,81210500421,81210500421
81210500151,81210500431,81210500431
81210500021,81210500441,81210500441
81210500041,81210500451,81210500451
81210500031,81210500461,81210500461
81210500371,81210500471,81210500471
81210500381,81210500481,81210500481
81210500391,81210500491,81210500491
81210400131,81210400511,81210400511
81210500591,81210500521,81210500521
81210300061,81210300531,81210300531
81210500011,81210500541,81210500541
81210500401,81210500551,81210500551
81210500251,81210500561,81210500561
81210500241,81210500571,81210500571
81210500261,81210500581,81210500581
81210500271,81210500591,81210500591
81210500431,81210500601,81210500601
81210500441,81210500611,81210500611
81210500451,81210500621,81210500621
81210500461,81210500631,81210500631
81210500471,81210500641,81210500641
81210500481,81210500651,81210500651
81210500501,81210500661,81210500661
81210500513,81210500673,81210500673
81210500336,81210500686,81210500686
81210500416,81210500696,81210500696
81210500496,81210500706,81210500706
81210500526,81210500716,81210500716
81210600021,81210600011,81210600011
81210601001,81210600021,81210600021
81210900511,81210900551,81210900551
81210601111,81210600041,81210600041
81210601131,81210600051,81210600051
81210600031,81210600071,81210600071
81210600041,81210600091,81210600091
81210600051,81210600101,81210600101
81210600061,81210600111,81210600111
81210600071,81210600121,81210600121
81210600081,81210600131,81210600131
81210600091,81210600141,81210600141
81210600101,81210600151,81210600151
81210600111,81210600161,81210600161
81210600121,81210600171,81210600171
81210601041,81210600181,81210600181
81210600161,81210600191,81210600191
81210601161,81210600201,81210600201
81210601141,81210600211,81210600211
81210600151,81210600221,81210600221
81210600131,81210600231,81210600231
81210600141,81210600241,81210600241
81210600211,81210600251,81210600251
81210600631,81210600261,81210600261
81210600641,81210600271,81210600271
81210600651,81210600281,81210600281
81210600661,81210600291,81210600291
81210600671,81210600301,81210600301
81210600171,81210600311,81210600311
81210600191,81210600331,81210600331
81210600181,81210600341,81210600341
81210600201,81210600351,81210600351
81210600221,81210600361,81210600361
81210600231,81210600371,81210600371
81210600241,81210600381,81210600381
81210600251,81210600391,81210600391
81210600261,81210600401,81210600401
81210600271,81210600411,81210600411
81210600281,81210600421,81210600421
81210600291,81210600431,81210600431
81210600301,81210600441,81210600441
81210600311,81210600451,81210600451
81210600321,81210600461,81210600461
81210600331,81210600471,81210600471
81210600341,81210600481,81210600481
81210600681,81210600491,81210600491
81210600691,81210600501,81210600501
81210600701,81210600511,81210600511
81210600711,81210600521,81210600521
81210600721,81210600531,81210600531
81210600351,81210600541,81210600541
81210600361,81210600551,81210600551
81210600371,81210600561,81210600561
81210600381,81210600571,81210600571
81210600391,81210600581,81210600581
81210600401,81210600591,81210600591
81210600411,81210600601,81210600601
81210600421,81210600611,81210600611
81210601011,81210600621,81210600621
81210601101,81210600631,81210600631
81210600731,81210600651,81210600651
81210600741,81210600661,81210600661
81210600751,81210600671,81210600671
81210600761,81210600681,81210600681
81210600771,81210600691,81210600691
81210600781,81210600701,81210600701
81210600791,81210600711,81210600711
81210600801,81210600721,81210600721
81210600811,81210600731,81210600731
81210600821,81210600741,81210600741
81210600431,81210600751,81210600751
81210600441,81210600761,81210600761
81210600451,81210600771,81210600771
81210600461,81210600781,81210600781
81210600471,81210600791,81210600791
81210600481,81210600801,81210600801
81210600491,81210600811,81210600811
81210600501,81210600821,81210600821
81210600511,81210600831,81210600831
81210600521,81210600841,81210600841
81210600531,81210600851,81210600851
81210600541,81210600861,81210600861
81210600551,81210600871,81210600871
81210600561,81210600881,81210600881
81210600571,81210600891,81210600891
81210600581,81210600901,81210600901
81210600591,81210600911,81210600911
81210600601,81210600921,81210600921
81210600621,81210600931,81210600931
81210600983,81210600943,81210600943
81210600971,81210600951,81210600951
81210601151,81210600971,81210600971
81210601121,81210600981,81210600981
81210600951,81210600991,81210600991
81210600941,81210601001,81210601001
81210600841,81210601021,81210601021
81210601071,81210601031,81210601031
81210601091,81210601041,81210601041
81210601081,81210601051,81210601051
81210601061,81210601061,81210601061
81210600851,81210601071,81210601071
81210600861,81210601081,81210601081
81210600871,81210601091,81210601091
81210601051,81210601101,81210601101
81210601031,81210601111,81210601111
81210600881,81210601121,81210601121
81210600891,81210601131,81210601131
81210600903,81210601143,81210601143
81210600911,81210601151,81210601151
81210600921,81210601161,81210601161
81210600961,81210601171,81210601171
81210601026,81210601186,81210601186
81210600836,81210601196,81210601196
81210600996,81210601206,81210601206
81210600936,81210601216,81210601216
81210700011,81210700011,81210700011
81210700081,81210700021,81210700021
81210700161,81210700031,81210700031
81210700021,81210700051,81210700051
81210700151,81210700061,81210700061
81210700171,81210700071,81210700071
81210700031,81210700081,81210700081
81210700051,81210700101,81210700101
81210700041,81210700111,81210700111
81210700091,81210700121,81210700121
81210700111,81210700131,81210700131
81210700101,81210700141,81210700141
81210700131,81210700151,81210700151
81210700061,81210700161,81210700161
81210700126,81210700176,81210700176
81210700146,81210700186,81210700186
81210700076,81210700196,81210700196
81210800011,81210800011,81210800011
81210800251,81210800021,81210800021
81210800021,81210800031,81210800031
81210800031,81210800041,81210800041
81210800041,81210800051,81210800051
81210800051,81210800061,81210800061
81210800061,81210800071,81210800071
81210800071,81210800081,81210800081
81210800081,81210800091,81210800091
81210800091,81210800101,81210800101
81210800101,81210800111,81210800111
81210800111,81210800121,81210800121
81210800121,81210800131,81210800131
81210800131,81210800141,81210800141
81210800141,81210800151,81210800151
81210800161,81210800161,81210800161
81210800171,81210800171,81210800171
81210800181,81210800181,81210800181
81210800191,81210800191,81210800191
81210800231,81210800201,81210800201
81210800201,81210800211,81210800211
81210800211,81210800221,81210800221
81210800221,81210800231,81210800231
81210800156,81210800246,81210800246
81210800246,81210800256,81210800256
81210900011,81210900011,81210900011
81210900021,81210900021,81210900021
81210900061,81210900031,81210900031
81210900071,81210900041,81210900041
81210900491,81210900051,81210900051
81210900091,81210900061,81210900061
81210900441,81210900071,81210900071
81210900081,81210900081,81210900081
81210900101,81210900091,81210900091
81210900111,81210900101,81210900101
81210900121,81210900111,81210900111
81210900131,81210900121,81210900121
81210900141,81210900131,81210900131
81210900261,81210900141,81210900141
81210900271,81210900151,81210900151
81210900281,81210900161,81210900161
81210900411,81210900171,81210900171
81210900521,81210900181,81210900181
81210900151,81210900191,81210900191
81210900161,81210900201,81210900201
81210900171,81210900211,81210900211
81210900531,81210900221,81210900221
81210900541,81210900231,81210900231
81210900181,81210900241,81210900241
81210900191,81210900251,81210900251
81210900201,81210900261,81210900261
81210900211,81210900271,81210900271
81210900451,81210900281,81210900281
81210900461,81210900291,81210900291
81210900221,81210900301,81210900301
81210900231,81210900311,81210900311
81210900031,81210900321,81210900321
81210900041,81210900331,81210900331
81210900051,81210900341,81210900341
81210900241,81210900351,81210900351
81210900251,81210900361,81210900361
81220100011,81220101041,81220101041
81210900471,81210900381,81210900381
81210900341,81210900391,81210900391
81210900351,81210900401,81210900401
81210900361,81210900411,81210900411
81210900331,81210900421,81210900421
81210900321,81210900431,81210900431
81210900311,81210900441,81210900441
81210900301,81210900451,81210900451
81210900291,81210900461,81210900461
81210900381,81210900471,81210900471
81210900401,81210900481,81210900481
81210900421,81210900491,81210900491
81210900506,81210900506,81210900506
81210900486,81210900516,81210900516
81210900376,81210900526,81210900526
81210900396,81210900536,81210900536
81210900436,81210900546,81210900546
81220100081,81220100011,81220100011
81220100681,81220100021,81220100021
81220100021,81220100031,81220100031
81220100071,81220100041,81220100041
81220100061,81220100051,81220100051
81220100051,81220100061,81220100061
81220100041,81220100071,81220100071
81220100031,81220100081,81220100081
81220100091,81220100091,81220100091
81220100701,81220100101,81220100101
81220100711,81220100111,81220100111
81220100101,81220100131,81220100131
81220100111,81220100141,81220100141
81220100121,81220100151,81220100151
81220100131,81220100161,81220100161
81220100751,81220100171,81220100171
81220100741,81220100181,81220100181
81220100731,81220100191,81220100191
81220100721,81220100201,81220100201
81220100661,81220100211,81220100211
81220100161,81220100221,81220100221
81220100171,81220100231,81220100231
81220100181,81220100241,81220100241
81220100191,81220100251,81220100251
81220100201,81220100261,81220100261
81220100801,81220100321,81220100321
81220100811,81220100331,81220100331
81220100821,81220100341,81220100341
81220100781,81220100351,81220100351
81220100791,81220100361,81220100361
81220100771,81220100381,81220100381
81220100761,81220100391,81220100391
81220100831,81220100401,81220100401
81220100841,81220100411,81220100411
81220100851,81220100421,81220100421
81220100861,81220100431,81220100431
81220100891,81220100441,81220100441
81220100881,81220100461,81220100461
81220100281,81220100481,81220100481
81220100321,81220100491,81220100491
81220100571,81220100501,81220100501
81220100581,81220100511,81220100511
81220100591,81220100521,81220100521
81220100391,81220100571,81220100571
81220100401,81220100581,81220100581
81220100331,81220100591,81220100591
81220100341,81220100601,81220100601
81220100291,81220100641,81220100641
81220100301,81220100651,81220100651
81220100311,81220100661,81220100661
81220100431,81220100671,81220100671
81220100441,81220100681,81220100681
81220100451,81220100691,81220100691
81220100461,81220100701,81220100701
81220100471,81220100711,81220100711
81220100481,81220100721,81220100721
81220100491,81220100731,81220100731
81220100501,81220100741,81220100741
81220100511,81220100751,81220100751
81220100521,81220100761,81220100761
81220100601,81220100771,81220100771
81220100611,81220100781,81220100781
81220100621,81220100791,81220100791
81220100631,81220100801,81220100801
81220100641,81220100811,81220100811
81220100351,81220100821,81220100821
81220100361,81220100831,81220100831
81220100371,81220100841,81220100841
81220100381,81220100851,81220100851
81220100911,81220100861,81220100861
81220100901,81220100871,81220100871
81220100411,81220100881,81220100881
81220100421,81220100891,81220100891
81220100211,81220100901,81220100901
81220100221,81220100911,81220100911
81220100141,81220100921,81220100921
81220100151,81220100931,81220100931
81220100231,81220100941,81220100941
81220100241,81220100951,81220100951
81220100251,81220100961,81220100961
81220100261,81220100971,81220100971
81220100271,81220100981,81220100981
81220100696,81220101006,81220101006
81220100676,81220101016,81220101016
81220100871,81220101026,81220101026
81220100656,81220101036,81220101036
81220200011,81220200011,81220200011
81220200021,81220200021,81220200021
81220200031,81220200031,81220200031
81220200041,81220200041,81220200041
81220200051,81220200051,81220200051
81220200061,81220200061,81220200061
81220200071,81220200071,81220200071
81220200081,81220200081,81220200081
81220200091,81220200091,81220200091
81220200101,81220200101,81220200101
81220200111,81220200111,81220200111
81220200121,81220200121,81220200121
81220200131,81220200131,81220200131
81220200141,81220200141,81220200141
81220200151,81220200151,81220200151
81220200161,81220200161,81220200161
81220200171,81220200171,81220200171
81220200181,81220200181,81220200181
81220200191,81220200191,81220200191
81220200201,81220200201,81220200201
81220200211,81220200211,81220200211
81220200231,81220200221,81220200221
81220200226,81220200236,81220200236
81220200246,81220200246,81220200246
81220100531,81220101051,81220101051
81220100541,81220101061,81220101061
81220100551,81220101071,81220101071
81220100561,81220101081,81220101081
81220400011,81220400051,81220400051
81220400021,81220400061,81220400061
81220400031,81220400071,81220400071
81220400041,81220400081,81220400081
81220400051,81220400091,81220400091
81220400061,81220400101,81220400101
81220400071,81220400111,81220400111
81220400086,81220400126,81220400126
81220500011,81220500011,81220500011
81220500021,81220500021,81220500021
81220500031,81220500031,81220500031
81220500041,81220500041,81220500041
81220500051,81220500051,81220500051
81220600011,81220600011,81220600011
81220600021,81220600021,81220600021
81220600031,81220600031,81220600031
81220600041,81220600041,81220600041
81220600051,81220600051,81220600051
81220600061,81220600061,81220600061
81220600161,81220600071,81220600071
81220600071,81220600081,81220600081
81220600081,81220600091,81220600091
81220600091,81220600101,81220600101
81220600101,81220600111,81220600111
81220600111,81220600121,81220600121
81220600121,81220600131,81220600131
81220600131,81220600141,81220600141
81220600141,81220600151,81220600151
81220600176,81220600176,81220600176
81220600156,81220600186,81220600186
81220700011,81220700011,81220700011
81220700021,81220700021,81220700021
81220700031,81220700031,81220700031
81220700041,81220700041,81220700041
81220700051,81220700051,81220700051
81220800011,81220800011,81220800011
81220800021,81220800021,81220800021
81220800031,81220800031,81220800031
81220800041,81220800041,81220800041
81220800051,81220800051,81220800051
81220800061,81220800061,81220800061
81220800071,81220800071,81220800071
81220800081,81220800081,81220800081
81220800091,81220800091,81220800091
81220800101,81220800101,81220800101
81220800111,81220800111,81220800111
81220800121,81220800121,81220800121
81220800131,81220800131,81220800131
81220800146,81220800146,81220800146
81220900011,81220900011,81220900011
81220900021,81220900021,81220900021
81220900031,81220900031,81220900031
81220900151,81220900041,81220900041
81220900161,81220900051,81220900051
81220900171,81220900061,81220900061
81220900181,81220900071,81220900071
81220900191,81220900081,81220900081
81220900201,81220900091,81220900091
81220900211,81220900101,81220900101
81220900231,81220900111,81220900111
81220900241,81220900121,81220900121
81220900251,81220900131,81220900131
81220900041,81220900141,81220900141
81220900051,81220900151,81220900151
81220900061,81220900161,81220900161
81220900071,81220900171,81220900171
81220900081,81220900181,81220900181
81220900091,81220900191,81220900191
81220900101,81220900201,81220900201
81220900111,81220900211,81220900211
81220900121,81220900221,81220900221
81220900131,81220900231,81220900231
81220900226,81220900246,81220900246
81220900266,81220900256,81220900256
81220900146,81220900266,81220900266
81230100011,81230100011,81230100011
81230100021,81230100021,81230100021
81230100031,81230100031,81230100031
81230100041,81230100041,81230100041
81230100111,81230100051,81230100051
81230100141,81230100061,81230100061
81230100151,81230100071,81230100071
81230100121,81230100081,81230100081
81230100131,81230100091,81230100091
81230100051,81230100121,81230100121
81230100061,81230100131,81230100131
81230100161,81230100141,81230100141
81230100071,81230100151,81230100151
81230100081,81230100161,81230100161
81230100091,81230100171,81230100171
81230100101,81230100181,81230100181
81230300011,81230300191,81230300191
81230300031,81230300021,81230300021
81230300041,81230300031,81230300031
81230300021,81230300041,81230300041
81230400011,81230400011,81230400011
81230400021,81230400021,81230400021
81230400031,81230400031,81230400031
81230400041,81230400041,81230400041
81230400051,81230400051,81230400051
81230400061,81230400061,81230400061
81230400071,81230400071,81230400071
81230400081,81230400081,81230400081
81230400091,81230400091,81230400091
81230400101,81230400101,81230400101
81230400111,81230400111,81230400111
81230400121,81230400121,81230400121
81230400131,81230400131,81230400131
81230400146,81230400146,81230400146
81230500011,81230500011,81230500011
81230500021,81230500021,81230500021
81230500031,81230500031,81230500031
81230500041,81230500041,81230500041
81230500051,81230500051,81230500051
81230600011,81230600021,81230600021
81230600021,81230600031,81230600031
81230600031,81230600041,81230600041
81230600041,81230600051,81230600051
81230600051,81230600061,81230600061
81230600061,81230600071,81230600071
81230600071,81230600081,81230600081
81230600081,81230600091,81230600091
81230600091,81230600101,81230600101
81230600101,81230600111,81230600111
81230600111,81230600121,81230600121
81230600121,81230600131,81230600131
81230600131,81230600141,81230600141
81230600141,81230600151,81230600151
81230600151,81230600161,81230600161
81230600161,81230600171,81230600171
81230600171,81230600181,81230600181
81230600181,81230600191,81230600191
81230600191,81230600201,81230600201
81230600201,81230600211,81230600211
81230600211,81230600221,81230600221
81230600221,81230600231,81230600231
81230600231,81230600241,81230600241
81230600256,81230600261,81230600261
81230600241,81230600271,81230600271
81230600261,81230600281,81230600281
81230600271,81230600291,81230600291
81230600291,81230600301,81230600301
81230700011,81230700011,81230700011
81230700021,81230700021,81230700021
81230700031,81230700031,81230700031
81230700091,81230700041,81230700041
81230700041,81230700051,81230700051
81230700101,81230700061,81230700061
81230700061,81230700071,81230700071
81230700071,81230700081,81230700081
81230700081,81230700091,81230700091
81230700051,81230700101,81230700101
81230800011,81230800011,81230800011
81230800021,81230800021,81230800021
81230800031,81230800031,81230800031
81230800041,81230800041,81230800041
81230800056,81230800056,81230800056
81230900011,81230900011,81230900011
81241000011,81241000011,81241000011
81241000021,81241000041,81241000041
81241000041,81241000071,81241000071
81241000051,81241000081,81241000081
81241000061,81241000091,81241000091
81241000071,81241000101,81241000101
81241000081,81241000111,81241000111
81241000091,81241000121,81241000121
81241000101,81241000131,81241000131
81241000111,81241000141,81241000141
81241000171,81241000151,81241000151
81241000121,81241000161,81241000161
81241000131,81241000171,81241000171
81241000141,81241000181,81241000181
81241000151,81241000191,81241000191
81241000161,81241000201,81241000201
81241000186,81241000226,81241000226
81242000011,81242000021,81242000021
81242000021,81242000031,81242000031
81242000031,81242000051,81242000051
81242000041,81242000061,81242000061
81242000051,81242000071,81242000071
81242000061,81242000081,81242000081
81242000071,81242000091,81242000091
81242000321,81242000101,81242000101
81242000331,81242000111,81242000111
81242000341,81242000121,81242000121
81242000351,81242000131,81242000131
81242000361,81242000141,81242000141
81242000371,81242000151,81242000151
81242000381,81242000161,81242000161
81242000081,81242000181,81242000181
81242000091,81242000191,81242000191
81242000101,81242000201,81242000201
81242000111,81242000211,81242000211
81242000121,81242000221,81242000221
81242000491,81242000231,81242000231
81242000501,81242000241,81242000241
81242000511,81242000251,81242000251
81242000131,81242000261,81242000261
81242000141,81242000271,81242000271
81242000151,81242000281,81242000281
81242000161,81242000291,81242000291
81242000171,81242000301,81242000301
81242000181,81242000311,81242000311
81242000191,81242000321,81242000321
81242000201,81242000331,81242000331
81242000211,81242000341,81242000341
81242000221,81242000351,81242000351
81242000231,81242000361,81242000361
81242000241,81242000371,81242000371
81242000251,81242000381,81242000381
81242000471,81242000391,81242000391
81242000271,81242000431,81242000431
81242000281,81242000441,81242000441
81242000291,81242000451,81242000451
81242000301,81242000461,81242000461
81242000391,81242000471,81242000471
81242000401,81242000481,81242000481
81242000411,81242000491,81242000491
81242000531,81242000501,81242000501
81242000551,81242000511,81242000511
81242000421,81242000541,81242000541
81242000431,81242000551,81242000551
81242000441,81242000561,81242000561
81242000451,81242000571,81242000571
81242000526,81242000606,81242000606
81242000266,81242000616,81242000616
81242000486,81242000626,81242000626
81242000466,81242000636,81242000636
81243000011,81243000011,81243000011
81243000051,81243000021,81243000021
81243000061,81243000031,81243000031
81243000071,81243000041,81243000041
81243000081,81243000051,81243000051
81243000021,81243000061,81243000061
81243000031,81243000071,81243000071
81243000041,81243000081,81243000081
81244000011,81244000091,81244000091
81243000091,81243000101,81243000101
81243000101,81243000111,81243000111
81245000011,81245000011,81245000011
81245000021,81245000021,81245000021
81245000031,81245000031,81245000031
81245000041,81245000041,81245000041
81246000011,81246000011,81246000011
81246000021,81246000021,81246000021
81246000031,81246000031,81246000031
81246000041,81246000041,81246000041
81246000051,81246000051,81246000051
81246000061,81246000061,81246000061
81246000071,81246000071,81246000071
81246000084,81246000084,81246000084
81246000091,81246000091,81246000091
81246000101,81246000101,81246000101
81246000111,81246000111,81246000111
81246000121,81246000121,81246000121
81246000131,81246000131,81246000131
81246000141,81246000141,81246000141
81246000151,81246000151,81246000151
81246000161,81246000161,81246000161
81246000221,81246000171,81246000171
81246000231,81246000181,81246000181
81246000241,81246000191,81246000191
81246000251,81246000201,81246000201
81246000261,81246000211,81246000211
81246000271,81246000221,81246000221
81246000281,81246000231,81246000231
81246000181,81246000241,81246000241
81246000191,81246000251,81246000251
81246000201,81246000261,81246000261
81246000176,81246000276,81246000276
81246000296,81246000286,81246000286
81246000216,81246000296,81246000296
81247600011,81247600011,81247600011
81247600021,81247600021,81247600021
81247600031,81247600031,81247600031
81247600041,81247600041,81247600041
81247600051,81247600051,81247600051
81247600061,81247600061,81247600061
81247600071,81247600071,81247600071
81247600081,81247600081,81247600081
81247600091,81247600091,81247600091
81247600101,81247600101,81247600101
81247600111,81247600111,81247600111
81247600131,81247600121,81247600121
81247600141,81247600131,81247600131
81247600126,81247600146,81247600146
81120400016,81120400156,81120400156
81247700011,81247700011,81247700011
81247700031,81247700021,81247700021
81247700046,81247700036,81247700036
81247700021,81247700041,81247700041
81247900011,81247900021,81247900021
81247900021,81247900031,81247900031
81247900031,81247900041,81247900041
81247900041,81247900051,81247900051
81247900051,81247900061,81247900061
81247900061,81247900071,81247900071
81247900071,81247900081,81247900081
81247900081,81247900101,81247900101
81247900311,81247900111,81247900111
81247900091,81247900121,81247900121
81247900101,81247900131,81247900131
81247900111,81247900141,81247900141
81247900121,81247900151,81247900151
81247900131,81247900161,81247900161
81247900141,81247900171,81247900171
81247900151,81247900181,81247900181
81247900161,81247900191,81247900191
81247900171,81247900201,81247900201
81247900181,81247900211,81247900211
81247900191,81247900221,81247900221
81247900201,81247900231,81247900231
81247900211,81247900241,81247900241
81247900221,81247900251,81247900251
81247900231,81247900261,81247900261
81247900241,81247900271,81247900271
81247900251,81247900281,81247900281
81247900261,81247900291,81247900291
81247900271,81247900301,81247900301
81247900281,81247900311,81247900311
81247900291,81247900321,81247900321
81247900301,81247900331,81247900331
81248000011,81248000011,81248000011
81248000021,81248000021,81248000021
81248000031,81248000031,81248000031
81248000041,81248000041,81248000041
81248000051,81248000051,81248000051
81248000061,81248000061,81248000061
81248000071,81248000071,81248000071
81248000081,81248000081,81248000081
81248000091,81248000091,81248000091
81248000101,81248000101,81248000101
81248000111,81248000111,81248000111
81248000121,81248000121,81248000121
81248000131,81248000131,81248000131
81248000141,81248000141,81248000141
81248000151,81248000151,81248000151
81248000161,81248000161,81248000161
81248000176,81248000176,81248000176
81249000011,81249000181,81249000181
81249000021,81249000191,81249000191
81249000031,81249000201,81249000201
81249000041,81249000211,81249000211
81249000051,81249000221,81249000221
81249000061,81249000231,81249000231
81249000071,81249000241,81249000241
81249000081,81249000251,81249000251
81249000091,81249000261,81249000261
81249000131,81249000271,81249000271
81249000101,81249000281,81249000281
81249000111,81249000291,81249000291
81249000146,81249000306,81249000306
81249000126,81249000316,81249000316
81250100011,81250100011,81250100011
81250100021,81250100021,81250100021
81250100031,81250100031,81250100031
81250100041,81250100041,81250100041
81250100131,81250100051,81250100051
81250100141,81250100061,81250100061
81250100161,81250100081,81250100081
81250100171,81250100101,81250100101
81250100181,81250100111,81250100111
81250100191,81250100121,81250100121
81250100201,81250100131,81250100131
81250100301,81250100141,81250100141
81250100211,81250100151,81250100151
81250100221,81250100161,81250100161
81250100231,81250100171,81250100171
81250100241,81250100181,81250100181
81250100251,81250100191,81250100191
81250100261,81250100201,81250100201
81250100311,81250100211,81250100211
81250100271,81250100221,81250100221
81250100281,81250100231,81250100231
81250100321,81250100241,81250100241
81250100331,81250100251,81250100251
81250100051,81250100261,81250100261
81250100061,81250100271,81250100271
81250100071,81250100281,81250100281
81250100081,81250100291,81250100291
81250100091,81250100301,81250100301
